Target.Name	prot_name	UniProt..SwissProt..Primary.ID.of.Target.Chain	PubChem_CID	variable	value
Serine/threonine-protein kinase PLK4	PLK4	O00444	11427553	Kd 	21.0
Serine/threonine-protein kinase D1	KPCD1	Q15139	11427553	Kd 	1200.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	10000.0
SRSF protein kinase 1	SRPK1	Q96SB4	11427553	Kd 	55.0
Activated CDC42 kinase 1	ACK1	Q07912	11427553	Kd 	1600.0
Serine/threonine-protein kinase PAK 5	PAK5	Q9P286	11427553	Kd 	390.0
Casein kinase I isoform gamma-2	KC1G2	P78368	11427553	Kd 	580.0
Interleukin-1 receptor-associated kinase 4	IRAK4	Q9NWZ3	11427553	Kd 	680.0
Mitogen-activated protein kinase kinase kinase 4	M3K4	Q9Y6R4	11427553	Kd 	1600.0
Tyrosine-protein kinase Mer	MERTK	Q12866	11427553	Kd 	750.0
Ribosomal protein S6 kinase alpha-6	KS6A6	Q9UK32	11427553	Kd 	10000.0
Casein kinase I isoform alpha-like	KC1AL	Q8N752	11427553	Kd 	10000.0
Insulin receptor-related protein	INSRR	P14616	11427553	Kd 	420.0
Ephrin type-B receptor 2	EPHB2	P29323	11427553	Kd 	10000.0
Serine/threonine-protein kinase PLK1	PLK1	P53350	11427553	Kd 	10000.0
Serine/threonine-protein kinase BRSK1	BRSK1	Q8TDC3	11427553	Kd 	1900.0
Ribosomal protein S6 kinase alpha-4	KS6A4	O75676	11427553	Kd 	2200.0
Tyrosine-protein kinase FRK	FRK	P42685	11427553	Kd 	2100.0
Myotonin-protein kinase	DMPK	Q09013	11427553	Kd 	3800.0
cAMP-dependent protein kinase catalytic subunit alpha	KAPCA	P17612	11427553	Kd 	10000.0
Megakaryocyte-associated tyrosine-protein kinase	MATK	P42679	11427553	Kd 	3000.0
Rho-associated protein kinase 1	ROCK1	Q13464	11427553	Kd 	300.0
Serine/threonine-protein kinase PAK 4	PAK4	O96013	11427553	Kd 	1500.0
Rho-associated protein kinase 2	ROCK2	O75116	11427553	Kd 	250.0
Serine/threonine-protein kinase Sgk3	SGK3	Q96BR1	11427553	Kd 	96.0
Serine/threonine-protein kinase Nek3	NEK3	P51956	11427553	Kd 	1000.0
Calcium/calmodulin-dependent protein kinase type II subunit beta	KCC2B	Q13554	11427553	Kd 	10000.0
Cyclin-dependent kinase 15	CDK15	Q96Q40	11427553	Kd 	2600.0
Activin receptor type-2A	AVR2A	P27037	11427553	Kd 	320.0
Ephrin type-B receptor 6	EPHB6	O15197	11427553	Kd 	130.0
Muscle, skeletal receptor tyrosine-protein kinase	MUSK	O15146	11427553	Kd 	200.0
Cyclin-G-associated kinase	GAK	O14976	11427553	Kd 	260.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	10000.0
Serine/threonine-protein kinase SIK1	SIK1	P57059	11427553	Kd 	670.0
Serine/threonine-protein kinase 32C	ST32C	Q86UX6	11427553	Kd 	10000.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform	PK3CG	P48736	11427553	Kd 	10000.0
Atypical kinase COQ8A, mitochondrial	COQ8A	Q8NI60	11427553	Kd 	10000.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	47.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	94.0
Calcium/calmodulin-dependent protein kinase type II subunit alpha	KCC2A	Q9UQM7	11427553	Kd 	4000.0
STE20/SPS1-related proline-alanine-rich protein kinase	STK39	Q9UEW8	11427553	Kd 	890.0
Ephrin type-A receptor 2	EPHA2	P29317	11427553	Kd 	1500.0
Tyrosine-protein kinase CSK	CSK	P41240	11427553	Kd 	4400.0
Ribosomal protein S6 kinase alpha-1	KS6A1	Q15418	11427553	Kd 	3400.0
Dual specificity protein kinase TTK	TTK	P33981	11427553	Kd 	110.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	10000.0
Cyclin-dependent kinase 9	CDK9	P50750	11427553	Kd 	10000.0
Cyclin-dependent kinase 8	CDK8	P49336	11427553	Kd 	10000.0
Serine/threonine-protein kinase 17A	ST17A	Q9UEE5	11427553	Kd 	2.9
SRSF protein kinase 2	SRPK2	P78362	11427553	Kd 	15.0
Serine/threonine-protein kinase DCLK2	DCLK2	Q8N568	11427553	Kd 	10000.0
Mitogen-activated protein kinase kinase kinase 1	M3K1	Q13233	11427553	Kd 	10000.0
Serine/threonine-protein kinase MARK2	MARK2	Q7KZI7	11427553	Kd 	440.0
Ephrin type-A receptor 4	EPHA4	P54764	11427553	Kd 	10000.0
Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	PI51C	O60331	11427553	Kd 	10000.0
cAMP-dependent protein kinase catalytic subunit PRKX	PRKX	P51817	11427553	Kd 	1200.0
TGF-beta receptor type-2	TGFR2	P37173	11427553	Kd 	10000.0
Tyrosine-protein kinase HCK	HCK	P08631	11427553	Kd 	4300.0
Serine/threonine-protein kinase tousled-like 1	TLK1	Q9UKI8	11427553	Kd 	2700.0
Casein kinase I isoform alpha	KC1A	P48729	11427553	Kd 	1200.0
Casein kinase II subunit alpha	CSK21	P68400	11427553	Kd 	1200.0
Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	P3C2B	O00750	11427553	Kd 	10000.0
Protein kinase C epsilon type	KPCE	Q02156	11427553	Kd 	10000.0
Mitogen-activated protein kinase kinase kinase 7	M3K7	O43318	11427553	Kd 	36.0
Death-associated protein kinase 2	DAPK2	Q9UIK4	11427553	Kd 	1800.0
Dual specificity mitogen-activated protein kinase kinase 5	MP2K5	Q13163	11427553	Kd 	120.0
STE20-like serine/threonine-protein kinase	SLK	Q9H2G2	11427553	Kd 	13.0
MAP kinase-interacting serine/threonine-protein kinase 2	MKNK2	Q9HBH9	11427553	Kd 	1200.0
Serine/threonine-protein kinase Nek9	NEK9	Q8TD19	11427553	Kd 	520.0
Ribosomal protein S6 kinase alpha-4	KS6A4	O75676	11427553	Kd 	1100.0
Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	PHKG2	P15735	11427553	Kd 	140.0
3-phosphoinositide-dependent protein kinase 1	PDPK1	O15530	11427553	Kd 	650.0
Insulin-like growth factor 1 receptor	IGF1R	P08069	11427553	Kd 	920.0
Dual specificity mitogen-activated protein kinase kinase 3	MP2K3	P46734	11427553	Kd 	150.0
Mitogen-activated protein kinase 13	MK13	O15264	11427553	Kd 	10000.0
Dual specificity mitogen-activated protein kinase kinase 1	MP2K1	Q02750	11427553	Kd 	530.0
Protein kinase C eta type	KPCL	P24723	11427553	Kd 	10000.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	36.0
ALK tyrosine kinase receptor	ALK	Q9UM73	11427553	Kd 	660.0
Atypical kinase COQ8B, mitochondrial	COQ8B	Q96D53	11427553	Kd 	10000.0
Serine/threonine-protein kinase MAK	MAK	P20794	11427553	Kd 	10000.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	PK3CD	O00329	11427553	Kd 	10000.0
NUAK family SNF1-like kinase 2	NUAK2	Q9H093	11427553	Kd 	54.0
Ribosomal protein S6 kinase alpha-6	KS6A6	Q9UK32	11427553	Kd 	440.0
Serine/threonine-protein kinase 38-like	ST38L	Q9Y2H1	11427553	Kd 	1100.0
Death-associated protein kinase 1	DAPK1	P53355	11427553	Kd 	360.0
Cyclin-dependent kinase 19	CDK19	Q9BWU1	11427553	Kd 	10000.0
Serine/threonine-protein kinase PLK3	PLK3	Q9H4B4	11427553	Kd 	10000.0
Ribosomal protein S6 kinase alpha-5	KS6A5	O75582	11427553	Kd 	1900.0
Platelet-derived growth factor receptor beta	PGFRB	P09619	11427553	Kd 	30.0
Interleukin-1 receptor-associated kinase 3	IRAK3	Q9Y616	11427553	Kd 	240.0
Serine/threonine-protein kinase D3	KPCD3	O94806	11427553	Kd 	780.0
Serine/threonine-protein kinase mTOR	MTOR	P42345	11427553	Kd 	10000.0
Serine/threonine-protein kinase B-raf	BRAF	P15056	11427553	Kd 	10000.0
Tyrosine-protein kinase JAK2	JAK2	O60674	11427553	Kd 	76.0
Proto-oncogene tyrosine-protein kinase receptor Ret	RET	P07949	11427553	Kd 	47.0
Serine/threonine-protein kinase Nek7	NEK7	Q8TDX7	11427553	Kd 	210.0
Cyclin-dependent kinase 2	CDK2	P24941	11427553	Kd 	10000.0
Vascular endothelial growth factor receptor 2	VGFR2	P35968	11427553	Kd 	120.0
Tyrosine-protein kinase ABL2	ABL2	P42684	11427553	Kd 	250.0
Tyrosine-protein kinase Lyn	LYN	P07948	11427553	Kd 	3100.0
Serine/threonine-protein kinase Nek4	NEK4	P51957	11427553	Kd 	1100.0
Cyclin-dependent kinase 7	CDK7	P50613	11427553	Kd 	190.0
Serine/threonine-protein kinase 32B	ST32B	Q9NY57	11427553	Kd 	10000.0
RAF proto-oncogene serine/threonine-protein kinase	RAF1	P04049	11427553	Kd 	10000.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
Ephrin type-A receptor 5	EPHA5	P54756	11427553	Kd 	10000.0
Mitogen-activated protein kinase kinase kinase 11	M3K11	Q16584	11427553	Kd 	230.0
Microtubule-associated serine/threonine-protein kinase 1	MAST1	Q9Y2H9	11427553	Kd 	10000.0
Non-receptor tyrosine-protein kinase TNK1	TNK1	Q13470	11427553	Kd 	580.0
Mitogen-activated protein kinase 8	MK08	P45983	11427553	Kd 	580.0
Mitogen-activated protein kinase 10	MK10	P53779	11427553	Kd 	51.0
Hepatocyte growth factor receptor	MET	P08581	11427553	Kd 	210.0
Homeodomain-interacting protein kinase 2	HIPK2	Q9H2X6	11427553	Kd 	300.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	17.0
Homeodomain-interacting protein kinase 3	HIPK3	Q9H422	11427553	Kd 	580.0
Myosin light chain kinase 3	MYLK3	Q32MK0	11427553	Kd 	4.3
SRSF protein kinase 3	SRPK3	Q9UPE1	11427553	Kd 	200.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	5.9
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	530.0
Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase	PMYT1	Q99640	11427553	Kd 	10000.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	19.0
Inhibitor of nuclear factor kappa-B kinase subunit beta	IKKB	O14920	11427553	Kd 	430.0
Serine/threonine-protein kinase 36	STK36	Q9NRP7	11427553	Kd 	10000.0
Ribosomal protein S6 kinase alpha-3	KS6A3	P51812	11427553	Kd 	280.0
Myosin light chain kinase 2, skeletal/cardiac muscle	MYLK2	Q9H1R3	11427553	Kd 	52.0
Protein kinase C theta type	KPCT	Q04759	11427553	Kd 	10000.0
Serine/threonine-protein kinase Nek6	NEK6	Q9HC98	11427553	Kd 	120.0
Serine/threonine-protein kinase/endoribonuclease IRE1	ERN1	O75460	11427553	Kd 	3500.0
Cyclin-dependent kinase 18 [3-474]	CDK18	Q07002	11427553	Kd 	10000.0
Fibroblast growth factor receptor 2	FGFR2	P21802	11427553	Kd 	850.0
SNF-related serine/threonine-protein kinase	SNRK	Q9NRH2	11427553	Kd 	10000.0
Serine/threonine-protein kinase ULK1	ULK1	O75385	11427553	Kd 	53.0
Serine/threonine-protein kinase DCLK1	DCLK1	O15075	11427553	Kd 	2000.0
Interferon-induced, double-stranded RNA-activated protein kinase	E2AK2	P19525	11427553	Kd 	3600.0
NUAK family SNF1-like kinase 1	NUAK1	O60285	11427553	Kd 	10000.0
Mitogen-activated protein kinase kinase kinase 3	M3K3	Q99759	11427553	Kd 	120.0
Mitogen-activated protein kinase 1	MK01	P28482	11427553	Kd 	10000.0
Serine/threonine-protein kinase OSR1	OXSR1	O95747	11427553	Kd 	1700.0
Ephrin type-A receptor 6	EPHA6	Q9UF33	11427553	Kd 	1500.0
AP2-associated protein kinase 1	AAK1	Q2M2I8	11427553	Kd 	48.0
Ephrin type-A receptor 3	EPHA3	P29320	11427553	Kd 	810.0
Serine/threonine-protein kinase PAK 6	PAK6	Q9NQU5	11427553	Kd 	1300.0
Mitogen-activated protein kinase kinase kinase 13	M3K13	O43283	11427553	Kd 	500.0
Aurora kinase A	AURKA	O14965	11427553	Kd 	650.0
Tyrosine-protein kinase JAK3	JAK3	P52333	11427553	Kd 	39.0
Cyclin-dependent kinase 5	CDK5	Q00535	11427553	Kd 	10000.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	560.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
Cyclin-dependent kinase 13	CDK13	Q14004	11427553	Kd 	10000.0
Tyrosine-protein kinase Tec	TEC	P42680	11427553	Kd 	10000.0
Inhibitor of nuclear factor kappa-B kinase subunit alpha	IKKA	O15111	11427553	Kd 	180.0
Non-receptor tyrosine-protein kinase TYK2	TYK2	P29597	11427553	Kd 	160.0
Wee1-like protein kinase	WEE1	P30291	11427553	Kd 	2800.0
Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	PI42B	P78356	11427553	Kd 	94.0
eIF-2-alpha kinase GCN2	E2AK4	Q9P2K8	11427553	Kd 	330.0
Mitogen-activated protein kinase kinase kinase 11	M3K11	Q16584	11427553	Kd 	230.0
Rhodopsin kinase GRK7	GRK7	Q8WTQ7	11427553	Kd 	5000.0
Cyclin-dependent kinase 11A	CD11A	Q9UQ88	11427553	Kd 	10000.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
Ribosomal protein S6 kinase alpha-1	KS6A1	Q15418	11427553	Kd 	10000.0
Serine/threonine-protein kinase 26	STK26	Q9P289	11427553	Kd 	1100.0
Serine/threonine-protein kinase Nek7	NEK7	Q8TDX7	11427553	Kd 	210.0
Activin receptor type-2B	AVR2B	Q13705	11427553	Kd 	370.0
Uncharacterized serine/threonine-protein kinase SBK3	SBK3	P0C264	11427553	Kd 	230.0
Serine/threonine-protein kinase 32A	ST32A	Q8WU08	11427553	Kd 	4400.0
MAP kinase-interacting serine/threonine-protein kinase 1	MKNK1	Q9BUB5	11427553	Kd 	10000.0
Dual specificity protein kinase CLK2	CLK2	P49760	11427553	Kd 	93.0
Citron Rho-interacting kinase	CTRO	O14578	11427553	Kd 	650.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	36.0
Serine/threonine-protein kinase MRCK gamma	MRCKG	Q6DT37	11427553	Kd 	2100.0
Serine/threonine-protein kinase NLK	NLK	Q9UBE8	11427553	Kd 	10000.0
Vascular endothelial growth factor receptor 3	VGFR3	P35916	11427553	Kd 	1300.0
Death-associated protein kinase 3	DAPK3	O43293	11427553	Kd 	310.0
Platelet-derived growth factor receptor alpha	PGFRA	P16234	11427553	Kd 	130.0
MAP kinase-activated protein kinase 5	MAPK5	Q8IW41	11427553	Kd 	1200.0
Serine/threonine-protein kinase VRK2	VRK2	Q86Y07	11427553	Kd 	10000.0
Mitogen-activated protein kinase kinase kinase 20	M3K20	Q9NYL2	11427553	Kd 	580.0
Tyrosine-protein kinase JAK1	JAK1	P23458	11427553	Kd 	1200.0
Serine/threonine-protein kinase RIO2	RIOK2	Q9BVS4	11427553	Kd 	5000.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	2700.0
Ephrin type-B receptor 4	EPHB4	P54760	11427553	Kd 	2900.0
Tyrosine-protein kinase BTK	BTK	Q06187	11427553	Kd 	1000.0
Cyclin-dependent kinase-like 1 [2-358]	CDKL1	Q00532	11427553	Kd 	10000.0
Mitogen-activated protein kinase 15	MK15	Q8TD08	11427553	Kd 	1100.0
Proto-oncogene tyrosine-protein kinase receptor Ret	RET	P07949	11427553	Kd 	35.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
Mitogen-activated protein kinase kinase kinase 10	M3K10	Q02779	11427553	Kd 	1500.0
Myosin-IIIa	MYO3A	Q8NEV4	11427553	Kd 	740.0
Serine/threonine-protein kinase 10	STK10	O94804	11427553	Kd 	13.0
Mitogen-activated protein kinase 4	MK04	P31152	11427553	Kd 	10000.0
Homeodomain-interacting protein kinase 1	HIPK1	Q86Z02	11427553	Kd 	430.0
Serine/threonine-protein kinase 38	STK38	Q15208	11427553	Kd 	390.0
Serine/threonine-protein kinase pim-2	PIM2	Q9P1W9	11427553	Kd 	10000.0
LIM domain kinase 1	LIMK1	P53667	11427553	Kd 	10000.0
Cyclin-dependent kinase 11B	CD11B	P21127	11427553	Kd 	10000.0
Mitogen-activated protein kinase 9	MK09	P45984	11427553	Kd 	230.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	360.0
MAP/microtubule affinity-regulating kinase 3	MARK3	P27448	11427553	Kd 	1300.0
Proto-oncogene tyrosine-protein kinase receptor Ret	RET	P07949	11427553	Kd 	35.0
Peripheral plasma membrane protein CASK	CSKP	O14936	11427553	Kd 	10000.0
Serine/threonine-protein kinase TAO3	TAOK3	Q9H2K8	11427553	Kd 	1000.0
Serine/threonine-protein kinase ICK	CILK1	Q9UPZ9	11427553	Kd 	2200.0
Ephrin type-B receptor 1	EPHB1	P54762	11427553	Kd 	2500.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform	PK3CB	P42338	11427553	Kd 	10000.0
Ephrin type-B receptor 3	EPHB3	P54753	11427553	Kd 	10000.0
Focal adhesion kinase 1	FAK1	Q05397	11427553	Kd 	2100.0
Myosin light chain kinase, smooth muscle	MYLK	Q15746	11427553	Kd 	740.0
Serine/threonine-protein kinase pim-3	PIM3	Q86V86	11427553	Kd 	10000.0
Mitogen-activated protein kinase 14	MK14	Q16539	11427553	Kd 	10000.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	63.0
Ribosomal protein S6 kinase alpha-2	KS6A2	Q15349	11427553	Kd 	7500.0
Serine/threonine-protein kinase LATS1	LATS1	O95835	11427553	Kd 	5000.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	10000.0
Protein-tyrosine kinase 6	PTK6	Q13882	11427553	Kd 	10000.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	7100.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	10000.0
Transient receptor potential cation channel subfamily M member 6	TRPM6	Q9BX84	11427553	Kd 	10000.0
Cytoplasmic tyrosine-protein kinase BMX	BMX	P51813	11427553	Kd 	1900.0
Serine/threonine-protein kinase N2	PKN2	Q16513	11427553	Kd 	880.0
Serine/threonine-protein kinase PLK2	PLK2	Q9NYY3	11427553	Kd 	10000.0
Dual serine/threonine and tyrosine protein kinase	DUSTY	Q6XUX3	11427553	Kd 	660.0
Testis-specific serine/threonine-protein kinase 1	TSSK1	Q9BXA7	11427553	Kd 	2300.0
Serine/threonine-protein kinase Nek9	NEK9	Q8TD19	11427553	Kd 	520.0
Activin receptor type-1B	ACV1B	P36896	11427553	Kd 	10000.0
Serine/threonine-protein kinase ULK2	ULK2	Q8IYT8	11427553	Kd 	130.0
Mitogen-activated protein kinase 14	MK14	Q16539	11427553	Kd 	10000.0
Serine/threonine-protein kinase 25	STK25	O00506	11427553	Kd 	4300.0
Serine/threonine-protein kinase RIO3	RIOK3	O14730	11427553	Kd 	61.0
Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform	PHKG1	Q16816	11427553	Kd 	210.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	10000.0
Mitogen-activated protein kinase kinase kinase 15	M3K15	Q6ZN16	11427553	Kd 	10000.0
Serine/threonine-protein kinase 35	STK35	Q8TDR2	11427553	Kd 	630.0
Wee1-like protein kinase 2	WEE2	P0C1S8	11427553	Kd 	4700.0
Serine/threonine-protein kinase NIM1	NIM1	Q8IY84	11427553	Kd 	1100.0
Serine/threonine-protein kinase 33	STK33	Q9BYT3	11427553	Kd 	140.0
Tyrosine-protein kinase JAK1	JAK1	P23458	11427553	Kd 	190.0
Bone morphogenetic protein receptor type-2	BMPR2	Q13873	11427553	Kd 	370.0
Fibroblast growth factor receptor 3	FGFR3	P22607	11427553	Kd 	280.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
Cyclin-dependent kinase 14	CDK14	O94921	11427553	Kd 	870.0
Mitogen-activated protein kinase kinase kinase 12	M3K12	Q12852	11427553	Kd 	67.0
Tyrosine-protein kinase receptor TYRO3	TYRO3	Q06418	11427553	Kd 	10000.0
MAP/microtubule affinity-regulating kinase 4	MARK4	Q96L34	11427553	Kd 	210.0
Serine/threonine-protein kinase BRSK2	BRSK2	Q8IWQ3	11427553	Kd 	1200.0
Mitogen-activated protein kinase kinase kinase 2	M3K2	Q9Y2U5	11427553	Kd 	72.0
Angiopoietin-1 receptor	TIE2	Q02763	11427553	Kd 	1100.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
Dual specificity mitogen-activated protein kinase kinase 2	MP2K2	P36507	11427553	Kd 	850.0
Tyrosine-protein kinase ZAP-70	ZAP70	P43403	11427553	Kd 	940.0
Cyclin-dependent kinase-like 3	CDKL3	Q8IVW4	11427553	Kd 	10000.0
Serine/threonine-protein kinase Nek3	NEK3	P51956	11427553	Kd 	1000.0
Fibroblast growth factor receptor 3	FGFR3	P22607	11427553	Kd 	1200.0
Mitogen-activated protein kinase kinase kinase 6	M3K6	O95382	11427553	Kd 	10000.0
Calcium/calmodulin-dependent protein kinase type 1	KCC1A	Q14012	11427553	Kd 	1400.0
Receptor tyrosine-protein kinase erbB-4	ERBB4	Q15303	11427553	Kd 	10000.0
Leukocyte tyrosine kinase receptor	LTK	P29376	11427553	Kd 	920.0
Dual specificity tyrosine-phosphorylation-regulated kinase 1A	DYR1A	Q13627	11427553	Kd 	180.0
Ephrin type-A receptor 6	EPHA6	Q9UF33	11427553	Kd 	390.0
Myosin-IIIb	MYO3B	Q8WXR4	11427553	Kd 	6000.0
Mitogen-activated protein kinase kinase kinase kinase 5	M4K5	Q9Y4K4	11427553	Kd 	260.0
Mitogen-activated protein kinase kinase kinase kinase 1	M4K1	Q92918	11427553	Kd 	63.0
Serine/threonine-protein kinase Nek5	NEK5	Q6P3R8	11427553	Kd 	2300.0
Non-receptor tyrosine-protein kinase TYK2	TYK2	P29597	11427553	Kd 	520.0
Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma	P3C2G	O75747	11427553	Kd 	10000.0
cGMP-dependent protein kinase 2	KGP2	Q13237	11427553	Kd 	800.0
Tyrosine-protein kinase Srms	SRMS	Q9H3Y6	11427553	Kd 	2700.0
Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform	PK3CA	P42336	11427553	Kd 	10000.0
cGMP-dependent protein kinase 1	KGP1	Q13976	11427553	Kd 	2500.0
Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	PI42C	Q8TBX8	11427553	Kd 	10000.0
Serine/threonine-protein kinase STK11	STK11	Q15831	11427553	Kd 	240.0
Protein delta homolog 1	DLK1	P80370	11427553	Kd 	67.0
Serine/threonine-protein kinase MRCK beta	MRCKB	Q9Y5S2	11427553	Kd 	10000.0
Activin receptor type-1	ACVR1	Q04771	11427553	Kd 	140.0
Protein kinase C delta type	KPCD	Q05655	11427553	Kd 	10000.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	75.0
Dual specificity mitogen-activated protein kinase kinase 6	MP2K6	P52564	11427553	Kd 	820.0
Serine/threonine-protein kinase RIO1	RIOK1	Q9BRS2	11427553	Kd 	47.0
Insulin receptor	INSR	P06213	11427553	Kd 	400.0
Cyclin-dependent kinase 4	CDK4	P11802	11427553	Kd 	730.0
Leucine-rich repeat serine/threonine-protein kinase 2	LRRK2	Q5S007	11427553	Kd 	350.0
Dual specificity testis-specific protein kinase 1	TESK1	Q15569	11427553	Kd 	10000.0
Epidermal growth factor receptor	EGFR	P00533	11427553	Kd 	640.0
Serine/threonine-protein kinase N1	PKN1	Q16512	11427553	Kd 	580.0
Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	PI51A	Q99755	11427553	Kd 	51.0
Serine/threonine-protein kinase Nek5	NEK5	Q6P3R8	11427553	Kd 	2300.0
Serine/threonine-protein kinase 3	STK3	Q13188	11427553	Kd 	10000.0
MAP kinase-activated protein kinase 2	MAPK2	P49137	11427553	Kd 	10000.0
Serine/threonine-protein kinase ULK3	ULK3	Q6PHR2	11427553	Kd 	120.0
Serine/threonine-protein kinase D2	KPCD2	Q9BZL6	11427553	Kd 	1500.0
Ribosomal protein S6 kinase alpha-2	KS6A2	Q15349	11427553	Kd 	620.0
Calcium/calmodulin-dependent protein kinase kinase 1	KKCC1	Q8N5S9	11427553	Kd 	210.0
Aurora kinase B	AURKB	Q96GD4	11427553	Kd 	88.0
Serine/threonine-protein kinase DCLK3	DCLK3	Q9C098	11427553	Kd 	86.0
Tyrosine-protein kinase ABL1	ABL1	P00519	11427553	Kd 	1600.0
Serine/threonine-protein kinase Nek4	NEK4	P51957	11427553	Kd 	1100.0
Somatostatin receptor type 3	SSR3	P32745	16129706	Kd 	0.213796
Somatostatin receptor type 5	SSR5	P35346	16129706	Kd 	0.977237
Cytoplasmic tyrosine-protein kinase BMX	BMX	P51813	24821094	Kd 	1.4
Tyrosine-protein kinase Blk	BLK	P51451	24821094	Kd 	0.56
Tyrosine-protein kinase BTK	BTK	Q06187	24821094	Kd 	0.64
Receptor tyrosine-protein kinase erbB-4	ERBB4	Q15303	24821094	Kd 	0.91
Tyrosine-protein kinase JAK3	JAK3	P52333	24821094	Kd 	21.0
Tyrosine-protein kinase Tec	TEC	P42680	24821094	Kd 	1.0
Tyrosine-protein kinase ITK/TSK	ITK	Q08881	24821094	Kd 	57.0
Cytoplasmic tyrosine-protein kinase BMX	BMX	P51813	24821094	Kd 	1.6
Tyrosine-protein kinase JAK3	JAK3	P52333	24821094	Kd 	37.0
Epidermal growth factor receptor	EGFR	P00533	24821094	Kd 	3.9
Tyrosine-protein kinase BTK	BTK	Q06187	24821094	Kd 	1.9
Tyrosine-protein kinase ITK/TSK	ITK	Q08881	24821094	Kd 	63.0
Tyrosine-protein kinase Tec	TEC	P42680	24821094	Kd 	1.7
Epidermal growth factor receptor	EGFR	P00533	24821094	Kd 	6.9
Receptor tyrosine-protein kinase erbB-4	ERBB4	Q15303	24821094	Kd 	2.4
Macrophage colony-stimulating factor 1 receptor	CSF1R	P07333	25151352	Kd 	5.8
Macrophage colony-stimulating factor 1 receptor	CSF1R	P07333	25151352	Kd 	5.8
